student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation
GMC0001504,2023-06-20,Ben Younes Mohamed,Tunisie,75.28,,75,38,38,46.0,75.28,38.39,75,38,38,37,39.0,37
GMC0001505,2023-06-20,Tchamda Zock,Cameroun,78.12,90.0,78,57,50,34.0,78.12,56.83,78,57,50,90,78.0,90
GMC0001506,2023-06-20,Djoko Foe,Cameroun,3.23,,3,43,65,59.0,3.23,43.01,3,43,65,45,60.0,45
GMC0001507,2023-06-23,Diakité Moussa,Côte d'ivoire,54.39,,54,63,58,74.0,54.39,62.86,54,63,10000,81,77.0,81
GMC0001508,2023-06-19,Brou Téa,Côte d'ivoire,30.59,,31,65,41,83.0,30.59,64.85,31,65,41,44,68.0,44
GMC0001509,2023-06-21,Dione Anta,Sénégal,42.4,,42,37,25,24.0,42.4,37.2,42,37,25,60,76.0,60
GMC0001510,2023-06-21,Donou Gbènè,Bénin,18.99,,19,52,14,55.0,18.99,52.1,19,52,14,49,40.0,49
GMC0001511,2023-06-19,Harbaoui Amine,Tunisie,37.31,,37,65,59,1.0,37.31,65.48,37,65,59,92,85.0,92
GMC0001512,2023-06-20,Aka Kouamé,Côte d'ivoire,41.14,,41,57,57,94.0,41.14,56.76,41,57,57,28,30.0,28
GMC0001513,2023-06-22,Ben Farhat Mohamed,Tunisie,23.85,73.0,24,40,41,56.0,23.85,39.81,24,40,41,73,48.0,73
GMC0001514,2023-06-22,Yaya Mbia,Cameroun,59.84,48.0,60,48,50,27.0,59.84,48.36,60,48,50,48,7.0,48
GMC0001515,2023-06-22,Sarr Aissatou,Sénégal,41.36,,41,33,100,59.0,41.36,33.12,41,33,100,66,83.0,66
GMC0001516,2023-06-23,Tientcheu Tchakounté,Cameroun,82.83,,83,21,65,44.0,82.83,20.6,83,21,65,31,26.0,31
GMC0001517,2023-06-20,Merai Mohamed,Tunisie,90.21,,90,90,87,39.0,90.21,90.02,90,90,87,55,67.0,55
GMC0001518,2023-06-22,Nguiamba Doumbe,Cameroun,44.52,,45,85,51,37.0,44.52,85.1,45,85,51,8,78.0,8
GMC0001519,2023-06-23,Coulibaly Mohamed,Côte d'ivoire,41.29,,41,32,30,1.0,41.29,31.98,41,32,30,88,57.0,88
GMC0001520,2023-06-19,Kouma Koffi,Bénin,57.53,,58,75,61,24.0,57.53,75.02,58,75,61,22,25.0,22
GMC0001521,2023-06-21,Camara Cheikh,Sénégal,44.37,,44,63,53,6.0,44.37,63.24,44,63,53,44,17.0,44
GMC0001522,2023-06-22,Sarr Ibrahima,Sénégal,33.44,,33,46,14,78.0,33.44,45.76,33,46,14,24,87.0,24
GMC0001523,2023-06-20,Pazan Sègbè,Bénin,72.79,,73,69,74,73.0,72.79,68.81,73,69,74,73,68.0,73
GMC0001524,2023-06-22,Tchuisseu Tchakounté,Cameroun,79.77,,80,98,33,64.0,79.77,97.99,80,98,33,50,13.0,50
GMC0001525,2023-06-20,Kotto Mbappe,Cameroun,47.26,,47,62,52,60.0,47.26,61.88,47,62,52,13,40.0,13
GMC0001526,2023-06-19,Coulibaly Souleymane,Côte d'ivoire,41.04,,41,75,64,66.0,41.04,75.44,41,75,64,50,71.0,50
GMC0001527,2023-06-22,Alidou Foli,Bénin,64.26,,64,57,48,39.0,64.26,56.95,64,57,48,78,67.0,78
GMC0001528,2023-06-21,El Mokni Mohamed,Tunisie,59.79,,60,63,78,41.0,59.79,62.54,60,63,78,90,,90
GMC0001529,2023-06-19,Toukam Chedjou,Cameroun,60.25,,60,1,42,55.0,60.25,1.0,60,1,42,94,28.0,94
GMC0001530,2023-06-20,Nko'o Ekwalla,Cameroun,67.7,,68,51,27,50.0,67.7,50.88,68,51,27,20,83.0,20
GMC0001531,2023-06-21,Diagne Aissatou,Sénégal,22.48,,22,61,70,62.0,22.48,61.17,22,61,70,12,69.0,12
GMC0001532,2023-06-20,Ablamba Akouvi,Bénin,89.12,,89,26,50,58.0,89.12,26.44,89,26,50,42,55.0,42
GMC0001533,2023-06-21,Dhahri Mohamed,Tunisie,64.06,,64,25,100,71.0,64.06,25.37,64,25,100,32,68.0,32
GMC0001534,2023-06-20,Akoa Ekwalla,Cameroun,31.57,,32,32,39,14.0,31.57,31.92,32,32,39,84,92.0,84
GMC0001535,2023-06-23,Toure Adama,Côte d'ivoire,35.27,,35,20,44,36.0,35.27,19.54,35,20,44,70,70.0,70
GMC0001536,2023-06-23,Samba Babacar,Sénégal,61.45,,61,62,40,47.0,61.45,61.64,61,62,40,61,56.0,61
GMC0001537,2023-06-22,Koné Cheick,Côte d'ivoire,50.13,,50,87,1,39.0,50.13,86.95,50,87,1,92,52.0,92
GMC0001538,2023-06-21,Gustave Kana,Cameroun,46.98,,47,96,42,88.0,46.98,96.15,47,96,42,64,23.0,64
GMC0001539,2023-06-22,Kallel Mohamed,Tunisie,41.17,,41,33,91,31.0,41.17,32.67,41,33,91,72,27.0,72
GMC0001540,2023-06-21,Dje Biya,Cameroun,88.83,,89,43,25,25.0,88.83,42.54,89,43,25,4,31.0,4
GMC0001541,2023-06-20,Monthe Foli,Bénin,51.88,,52,65,72,53.0,51.88,65.02,52,65,72,91,56.0,91
GMC0001542,2023-06-19,Bakayoko Mamadou,Côte d'ivoire,74.9,,75,22,36,72.0,74.9,22.15,75,22,36,74,75.0,74
GMC0001543,2023-06-19,Ngal Ngando,Cameroun,46.93,,47,46,46,27.0,46.93,46.35,47,46,46,17,87.0,17
GMC0001544,2023-06-23,Badiane Lamine,Sénégal,75.01,68.0,75,15,58,78.0,75.01,15.31,75,15,58,68,19.0,68
GMC0001545,2023-06-22,Etoo Onana,Cameroun,39.73,,40,81,97,26.0,39.73,81.05,40,81,97,74,6.0,74
GMC0001546,2023-06-19,Tchabi Kossi,Bénin,54.31,,54,76,82,12.0,54.31,75.68,54,76,82,88,64.0,88
GMC0001547,2023-06-22,El Ouerghi Mohamed,Tunisie,71.1,,71,13,36,32.0,71.1,12.57,71,13,36,76,28.0,76
GMC0001548,2023-06-22,Atchadé Têko,Bénin,79.41,,79,100,73,71.0,79.41,100.0,79,100,73,97,42.0,97
GMC0001549,2023-06-23,Sanogo Moussa,Côte d'ivoire,63.46,,63,51,53,32.0,63.46,51.35,63,51,53,18,49.0,18
GMC0001550,2023-06-20,Bakayoko Mamadou,Côte d'ivoire,61.8,,62,73,55,94.0,61.8,72.81,62,73,55,75,63.0,75
GMC0001551,2023-06-21,Sylla Ndèye,Sénégal,50.31,,50,58,63,19.0,50.31,57.7,50,58,63,4,56.0,4
GMC0001552,2023-06-23,Dhaou Mohamed,Tunisie,52.32,,52,70,50,,52.32,70.48,52,70,50,33,51.0,33
GMC0001553,2023-06-23,Kone Lamine,Côte d'ivoire,37.61,,38,79,59,63.0,37.61,78.53,38,79,59,100,73.0,100
GMC0001554,2023-06-21,Eloui Mohamed,Tunisie,25.78,14.0,26,48,100,62.0,25.78,47.8,26,48,100,14,,14
GMC0001555,2023-06-19,Koulibaly Souleymane,Côte d'ivoire,57.42,,57,78,100,61.0,57.42,78.1,57,78,100,70,39.0,70
GMC0001556,2023-06-19,Trabelsi Nizar,Tunisie,49.96,,50,72,23,39.0,49.96,72.18,50,72,23,24,91.0,24
GMC0001557,2023-06-21,Zock Nkoulou,Cameroun,75.74,,76,62,25,42.0,75.74,62.36,76,62,25,66,87.0,66
GMC0001558,2023-06-19,Goudiaby Aminata,Sénégal,100.0,,100,86,55,64.0,100.0,86.04,100,86,55,53,,53
GMC0001559,2023-06-20,Sarr Ibrahima,Sénégal,45.23,,45,36,17,34.0,45.23,35.68,45,36,17,86,65.0,86
GMC0001560,2023-06-22,Agbantou Têko,Bénin,10.38,,10,44,69,26.0,10.38,43.51,10,44,69,44,93.0,44
GMC0001561,2023-06-23,Kante Abdoulaye,Côte d'ivoire,100.0,,100,73,74,13.0,100.0,72.6,100,73,74,1,68.0,1
GMC0001562,2023-06-23,Diakité Sadio,Côte d'ivoire,19.02,,19,31,57,48.0,19.02,31.1,19,31,57,80,78.0,80
GMC0001563,2023-06-22,Ben Youssef Mohamed,Tunisie,19.41,,19,55,44,38.0,19.41,55.16,19,55,44,45,99.0,45
GMC0001564,2023-06-22,Fofana Mamadou,Côte d'ivoire,41.62,78.0,42,45,45,34.0,41.62,45.48,42,45,45,78,40.0,78
GMC0001565,2023-06-22,Zangnan Komi,Bénin,61.5,,61,44,81,15.0,61.5,43.73,61,44,81,82,2.0,82
GMC0001566,2023-06-22,Ben Zayed Mohamed,Tunisie,33.99,,34,47,21,71.0,33.99,46.99,34,47,21,56,35.0,56
GMC0001567,2023-06-21,Sane Aminata,Sénégal,94.06,,94,33,97,86.0,94.06,32.67,94,33,97,36,39.0,36
GMC0001568,2023-06-20,Dhaou Mohamed,Tunisie,47.86,,48,22,22,41.0,47.86,22.38,48,22,22,4,72.0,4
GMC0001569,2023-06-22,Ogou Amavi,Bénin,90.9,,91,84,49,38.0,90.9,83.63,91,84,49,10,40.0,10
GMC0001570,2023-06-23,Mboma Song,Cameroun,36.4,,36,50,26,81.0,36.4,50.42,36,50,26,2,74.0,2
GMC0001571,2023-06-19,El Mokni Mohamed,Tunisie,23.75,,24,60,8,25.0,23.75,59.58,24,60,8,76,31.0,76
GMC0001572,2023-06-20,Ntoumba Mbarga,Cameroun,56.37,,56,55,26,66.0,56.37,54.63,56,55,26,50,19.0,50
GMC0001573,2023-06-23,Kpatinvoh Akouvi,Bénin,6.25,,6,41,83,78.0,6.25,40.99,6,41,83,54,35.0,54
GMC0001574,2023-06-22,El Ouerghi Mohamed,Tunisie,63.78,,64,75,76,66.0,63.78,75.04,64,75,76,71,51.0,71
GMC0001575,2023-06-22,Batcho Koffi,Bénin,85.32,,85,49,77,36.0,85.32,49.22,85,49,77,9,70.0,9
GMC0001576,2023-06-19,Chahed Youssef,Tunisie,83.04,,83,68,68,29.0,83.04,68.08,83,68,68,90,30.0,90
GMC0001577,2023-06-19,Ben Othmane Mohamed,Tunisie,1.0,,1,55,42,28.0,1.0,55.3,1,55,42,75,1.0,75
GMC0001578,2023-06-21,Diakité Mohamed,Côte d'ivoire,75.59,,76,63,26,85.0,75.59,62.62,76,63,26,83,20.0,83
GMC0001579,2023-06-23,Ben Chérif Hedi,Tunisie,70.6,,71,46,100,,70.6,45.55,71,46,100,49,97.0,49
GMC0001580,2023-06-20,Monastiri Mohamed,Tunisie,34.13,,34,56,54,28.0,34.13,56.14,34,56,54,71,8.0,71
GMC0001581,2023-06-19,Chebbi Ahmed,Tunisie,1.0,,1,45,37,88.0,1.0,44.87,1,45,37,94,12.0,94
GMC0001582,2023-06-23,Ndiaye Ousmane,Sénégal,25.81,,26,25,15,10.0,25.81,24.74,26,25,15,13,35.0,13
GMC0001583,2023-06-23,Tchuisseu Tchakounté,Cameroun,65.12,,65,68,40,33.0,65.12,68.38,65,68,40,61,9.0,61
GMC0001584,2023-06-19,Sylla Cheick,Côte d'ivoire,98.24,,98,26,5,27.0,98.24,26.35,98,26,5,50,70.0,50
GMC0001585,2023-06-19,Sarr Mariama,Sénégal,29.41,28.0,29,87,1,90.0,29.41,86.62,29,87,1,28,42.0,28
GMC0001586,2023-06-19,Tiemoko Cisse,Côte d'ivoire,57.8,,58,8,32,42.0,57.8,8.28,58,8,32,8,15.0,8
GMC0001587,2023-06-19,Agbémé Gbènè,Bénin,30.37,,30,15,32,33.0,30.37,14.55,30,15,32,11,32.0,11
GMC0001588,2023-06-19,Fofana Adama,Côte d'ivoire,68.5,,69,46,59,89.0,68.5,46.07,69,46,59,43,77.0,43
GMC0001589,2023-06-19,Dhaou Mohamed,Tunisie,39.09,,39,100,37,88.0,39.09,100.0,39,100,37,28,17.0,28
GMC0001590,2023-06-22,Bouzouita Mohamed,Tunisie,15.37,,15,63,4,63.0,15.37,62.98,15,63,4,47,84.0,47
GMC0001591,2023-06-19,Cissé Ndèye,Sénégal,48.63,11.0,49,35,71,49.0,48.63,35.45,49,35,71,11,87.0,11
GMC0001592,2023-06-22,Kante Abdoulaye,Sénégal,31.03,,31,71,9,41.0,31.03,71.07,31,71,9,81,72.0,81
GMC0001593,2023-06-20,Tchalla Foli,Bénin,33.42,,33,43,22,9.0,33.42,42.84,33,43,22,11,40.0,11
GMC0001594,2023-06-23,Chaabane Néjib,Tunisie,44.22,,44,51,42,21.0,44.22,50.7,44,51,42,30,10.0,30
GMC0001595,2023-06-22,Kandjou Tchakounté,Cameroun,57.83,,58,61,35,25.0,57.83,60.6,58,61,35,60,8.0,60
GMC0001596,2023-06-20,Zock Nkoulou,Cameroun,60.26,54.0,60,24,75,11.0,60.26,23.98,60,24,75,54,38.0,54
GMC0001597,2023-06-20,Sane Mame,Sénégal,74.08,,74,37,84,48.0,74.08,36.62,74,37,84,62,81.0,62
GMC0001598,2023-06-19,Nko'o Ekwalla,Cameroun,80.37,,80,54,17,41.0,80.37,54.09,80,54,17,5,95.0,5
GMC0001599,2023-06-20,Drame Moussa,Sénégal,17.47,29.0,17,64,74,69.0,17.47,63.75,17,64,74,29,,29
GMC0001600,2023-06-23,Ndiaye Ousmane,Sénégal,89.93,,90,83,45,,89.93,82.93,90,83,45,40,14.0,40
GMC0001601,2023-06-23,Ben Dhia Khaled,Tunisie,31.58,,32,79,37,56.0,31.58,78.71,32,79,37,91,40.0,91
GMC0001602,2023-06-22,Batonon Gbènè,Bénin,67.65,,68,7,69,42.0,67.65,7.24,68,7,69,40,45.0,40
GMC0001603,2023-06-20,Diabaté Abdoulaye,Côte d'ivoire,24.21,,24,48,38,45.0,24.21,47.54,24,48,38,21,98.0,21
GMC0001604,2023-06-20,Niang Ibrahima,Sénégal,77.28,,77,75,35,22.0,77.28,75.4,77,75,35,25,18.0,25
GMC0001605,2023-06-22,Koné Cheick,Côte d'ivoire,62.39,1.0,62,44,12,78.0,62.39,44.3,62,44,12,1,63.0,1
GMC0001606,2023-06-21,Eloundou Tchoutchoui,Cameroun,83.16,,83,29,31,57.0,83.16,29.12,83,29,31,94,28.0,94
GMC0001607,2023-06-22,Kante Ndèye,Sénégal,71.03,,71,37,43,25.0,71.03,37.4,71,37,43,88,61.0,88
GMC0001608,2023-06-23,Kpatinvoh Akouvi,Bénin,52.31,,52,99,37,1.0,52.31,98.53,52,99,37,87,24.0,87
GMC0001609,2023-06-22,Mbarga Ntep,Cameroun,77.25,,77,50,7,82.0,77.25,50.13,77,50,7,99,65.0,99
GMC0001610,2023-06-19,Kandjou Tchakounté,Cameroun,100.0,,100,77,40,89.0,100.0,77.2,100,77,40,48,68.0,48
GMC0001611,2023-06-23,Traoré Adama,Côte d'ivoire,73.95,,74,66,65,39.0,73.95,65.95,74,66,65,67,65.0,67
GMC0001612,2023-06-19,Drame Ndongo,Sénégal,37.68,,38,28,63,78.0,37.68,27.86,38,28,63,100,18.0,100
GMC0001613,2023-06-20,Kane Rokhaya,Sénégal,29.5,,29,73,78,98.0,29.5,72.93,29,73,78,80,36.0,80
GMC0001614,2023-06-19,Camara Cheikh,Sénégal,25.35,,25,27,59,50.0,25.35,27.2,25,27,59,62,73.0,62
GMC0001615,2023-06-20,Kante Boubacar,Côte d'ivoire,9.87,,10,50,56,41.0,9.87,50.08,10,50,56,96,38.0,96
GMC0001616,2023-06-21,Koné Souleymane,Côte d'ivoire,87.2,,87,99,55,85.0,87.2,99.19,87,99,55,3,47.0,3
GMC0001617,2023-06-22,Diakhaté Ibrahima,Sénégal,72.7,,73,78,68,20.0,72.7,77.58,73,78,68,20,53.0,20
GMC0001618,2023-06-22,Ndiaye Modou,Sénégal,1.0,,1,51,52,24.0,1.0,51.24,1,51,52,95,4.0,95
GMC0001619,2023-06-19,Kameni N'Guemo,Cameroun,58.35,,58,55,1,21.0,58.35,55.04,58,55,1,24,60.0,24
GMC0001620,2023-06-22,Kpadonou Yayra,Bénin,61.88,67.0,62,76,71,42.0,61.88,76.11,62,76,71,67,30.0,67
GMC0001621,2023-06-22,Tunis Fethi,Tunisie,55.14,,55,51,28,48.0,55.14,51.17,55,51,28,20,44.0,20
GMC0001622,2023-06-20,Matip Ngog,Cameroun,55.32,,55,84,23,63.0,55.32,84.03,55,84,23,92,13.0,92
GMC0001623,2023-06-23,Mbodji Aïssatou,Sénégal,99.2,,99,47,60,36.0,99.2,46.87,99,47,60,38,73.0,38
GMC0001624,2023-06-22,Badiane Pape,Sénégal,100.0,72.0,100,39,29,37.0,100.0,39.22,100,39,29,72,35.0,72
GMC0001625,2023-06-19,El Abed Mohamed,Tunisie,21.11,,21,74,2,40.0,21.11,73.52,21,74,2,41,49.0,41
GMC0001626,2023-06-20,Togbè Gbènè,Bénin,28.45,,28,55,25,84.0,28.45,55.2,28,55,25,10,75.0,10
GMC0001627,2023-06-23,Gueye Amadou,Sénégal,29.46,,29,58,73,17.0,29.46,57.97,29,58,73,8,94.0,8
GMC0001628,2023-06-19,Batcho Koffi,Bénin,33.3,,33,95,25,84.0,33.3,95.01,33,95,25,46,24.0,46
GMC0001629,2023-06-22,Sèssinou Amavi,Bénin,40.8,,41,48,44,54.0,40.8,47.54,41,48,44,94,67.0,94
GMC0001630,2023-06-21,Samba Babacar,Sénégal,50.5,,51,33,58,35.0,50.5,32.69,51,33,58,5,84.0,5
GMC0001631,2023-06-20,Owona Biya,Cameroun,29.42,,29,84,49,72.0,29.42,84.19,29,84,49,58,28.0,58
GMC0001632,2023-06-20,Kante Mohamed,Côte d'ivoire,45.86,,46,84,56,35.0,45.86,83.99,46,84,56,92,21.0,92
GMC0001633,2023-06-20,Kandjou Tchakounté,Cameroun,68.02,,68,27,60,64.0,68.02,26.52,68,27,60,41,54.0,41
GMC0001634,2023-06-21,Bouhlel Mohamed,Tunisie,82.4,,82,65,85,53.0,82.4,64.72,82,65,85,1,95.0,1
GMC0001635,2023-06-22,Hinvi Amavi,Bénin,36.81,,37,53,88,53.0,36.81,53.0,37,53,88,32,95.0,32
GMC0001636,2023-06-23,Kpinakin Akouvi,Bénin,38.42,,38,49,61,52.0,38.42,49.18,38,49,61,99,6.0,99
GMC0001637,2023-06-22,Mizouri Monia,Tunisie,46.23,,46,25,11,60.0,46.23,24.72,46,25,11,82,42.0,82
GMC0001638,2023-06-23,Harbaoui Amine,Tunisie,21.52,,22,10,85,1.0,21.52,10.14,22,10,85,72,71.0,72
GMC0001639,2023-06-20,Gueye Pape,Sénégal,26.14,,26,70,20,,26.14,70.12,26,70,20,64,67.0,64
GMC0001640,2023-06-22,Camara Moussa,Sénégal,51.3,,51,51,97,1.0,51.3,51.18,51,51,97,14,57.0,14
GMC0001641,2023-06-19,Keita Mamadou,Côte d'ivoire,46.32,,46,100,6,85.0,46.32,100.0,46,100,6,23,9.0,23
GMC0001642,2023-06-23,Nko'o Ekwalla,Cameroun,40.4,,40,54,93,52.0,40.4,53.61,40,54,93,34,74.0,34
GMC0001643,2023-06-23,Ben Yahia Mohamed,Tunisie,80.23,,80,61,24,,80.23,61.09,80,61,24,47,22.0,47
GMC0001644,2023-06-22,Fofana Mamadou,Côte d'ivoire,55.35,,55,38,71,29.0,55.35,37.91,55,38,71,57,98.0,57
GMC0001645,2023-06-23,Ngoumou Ewane,Cameroun,47.15,,47,48,30,50.0,47.15,48.43,47,48,30,60,8.0,60
GMC0001646,2023-06-19,Tchuisseu Biya,Cameroun,73.62,,74,45,50,64.0,73.62,44.95,74,45,50,66,57.0,66
GMC0001647,2023-06-21,Diarra Lassana,Côte d'ivoire,45.42,,45,35,100,19.0,45.42,35.2,45,35,100,73,84.0,73
GMC0001648,2023-06-21,Koffi Anoh,Côte d'ivoire,92.86,87.0,93,52,51,49.0,92.86,51.87,93,52,51,87,95.0,87
GMC0001649,2023-06-21,Badiane Lamine,Sénégal,50.62,20.0,51,22,47,23.0,50.62,22.44,51,22,47,20,21.0,20
GMC0001650,2023-06-23,Sylla Adama,Côte d'ivoire,61.35,,61,91,41,52.0,61.35,91.06,61,91,41,38,98.0,38
GMC0001651,2023-06-19,Yèkpè Akouvi,Bénin,56.81,,57,17,74,57.0,56.81,17.32,57,17,74,17,60.0,17
GMC0001652,2023-06-23,Kane Cheikh,Sénégal,57.65,,58,68,7,64.0,57.65,68.14,58,68,7,98,65.0,98
GMC0001653,2023-06-21,Saied Kais,Tunisie,40.24,,40,66,42,71.0,40.24,65.55,40,66,42,67,100.0,67
GMC0001654,2023-06-19,Tchoutchoui Onana,Cameroun,60.6,,61,14,63,74.0,60.6,14.4,61,14,63,59,75.0,59
GMC0001655,2023-06-22,Sylla Adama,Côte d'ivoire,55.21,,55,51,57,47.0,55.21,51.06,55,51,57,30,66.0,30
GMC0001656,2023-06-21,Agbagnon Komi,Bénin,60.73,,61,37,67,9.0,60.73,37.47,61,37,67,38,47.0,38
GMC0001657,2023-06-21,Diarra Lassana,Côte d'ivoire,83.94,,84,17,96,54.0,83.94,17.22,84,17,96,86,40.0,86
GMC0001658,2023-06-21,Ben Younes Mohamed,Tunisie,45.86,,46,87,18,65.0,45.86,86.99,46,87,18,31,2.0,31
GMC0001659,2023-06-19,Kameni N'Guemo,Cameroun,48.98,,49,15,80,53.0,48.98,14.71,49,15,80,71,33.0,71
GMC0001660,2023-06-19,Lombe Ngando,Cameroun,95.92,,96,28,38,63.0,95.92,28.36,96,28,38,65,78.0,65
GMC0001661,2023-06-21,Sossou Komi,Bénin,1.0,,1,27,45,42.0,1.0,27.31,1,27,45,1,83.0,1
GMC0001662,2023-06-20,Sebsi Béji,Tunisie,49.05,,49,33,36,45.0,49.05,32.6,49,33,36,87,47.0,87
GMC0001663,2023-06-23,Soumanou Gbènè,Bénin,33.36,,33,52,71,39.0,33.36,51.93,33,52,71,96,78.0,96
GMC0001664,2023-06-23,Diakité Abdoulaye,Côte d'ivoire,44.86,,45,45,32,42.0,44.86,44.88,45,45,32,93,6.0,93
GMC0001665,2023-06-20,Nyemb Tchakounté,Cameroun,67.65,,68,68,62,1.0,67.65,68.22,68,68,62,93,28.0,93
GMC0001666,2023-06-21,Slim Rached,Tunisie,1.0,,1,41,77,46.0,1.0,40.68,1,41,77,67,43.0,67
GMC0001667,2023-06-22,Bakary Matip,Cameroun,49.37,,49,63,29,14.0,49.37,62.58,49,63,29,49,60.0,49
GMC0001668,2023-06-22,Balo Kossi,Bénin,45.54,,46,46,41,92.0,45.54,46.08,46,46,41,64,41.0,64
GMC0001669,2023-06-22,Diagne Astou,Sénégal,48.38,,48,15,75,11.0,48.38,15.08,48,15,75,86,32.0,86
GMC0001670,2023-06-21,Kouma Koffi,Bénin,19.88,,20,54,46,31.0,19.88,54.45,20,54,46,14,56.0,14
GMC0001671,2023-06-19,Houngbadji Komi,Bénin,1.0,,1,55,23,76.0,1.0,55.03,1,55,23,47,99.0,47
GMC0001672,2023-06-20,El Mahjoub Mohamed,Tunisie,74.36,,74,78,37,44.0,74.36,78.3,74,78,37,51,75.0,51
GMC0001673,2023-06-22,Fodha Mohamed,Tunisie,60.38,,60,47,21,82.0,60.38,47.02,60,47,21,36,,36
GMC0001674,2023-06-23,Diabaté Amadou,Côte d'ivoire,93.8,,94,29,5,37.0,93.8,28.74,94,29,5,72,35.0,72
GMC0001675,2023-06-21,Gueye Pape,Sénégal,62.13,,62,32,38,69.0,62.13,32.13,62,32,38,7,63.0,7
GMC0001676,2023-06-23,Diarra Youssouf,Côte d'ivoire,45.73,,46,83,71,92.0,45.73,83.26,46,83,71,59,12.0,59
GMC0001677,2023-06-19,Alladaye Gbènè,Bénin,68.72,,69,80,52,54.0,68.72,80.46,69,80,52,92,43.0,92
GMC0001678,2023-06-23,Moukandjo Eto'o,Cameroun,65.74,,66,60,50,59.0,65.74,60.06,66,60,50,36,39.0,36
GMC0001679,2023-06-22,Diakité Mohamed,Côte d'ivoire,70.28,,70,49,26,46.0,70.28,49.49,70,49,26,36,24.0,36
GMC0001680,2023-06-22,Kana Têko,Bénin,100.0,,100,14,48,47.0,100.0,14.07,100,14,48,11,,11
GMC0001681,2023-06-23,Seck Ndongo,Sénégal,55.96,,56,40,51,32.0,55.96,40.41,56,40,51,32,23.0,32
GMC0001682,2023-06-19,Ouertani Mohamed,Tunisie,94.97,,95,4,55,34.0,94.97,3.82,95,4,55,21,43.0,21
GMC0001683,2023-06-21,Diakité Moussa,Côte d'ivoire,9.88,,10,35,41,49.0,9.88,35.31,10,35,41,69,4.0,69
GMC0001684,2023-06-23,Gassama Tchuisseu,Cameroun,52.97,,53,49,83,38.0,52.97,48.92,53,49,83,49,96.0,49
GMC0001685,2023-06-20,Agbémé Gbènè,Bénin,69.06,,69,43,57,70.0,69.06,43.5,69,43,57,88,14.0,88
GMC0001686,2023-06-20,Coulibaly Cheick,Côte d'ivoire,95.91,29.0,96,77,100,30.0,95.91,76.79,96,77,100,29,23.0,29
GMC0001687,2023-06-20,Tchuisseu Toukam,Cameroun,36.03,,36,48,87,30.0,36.03,47.95,36,48,87,76,24.0,76
GMC0001688,2023-06-19,Diakité Souleymane,Côte d'ivoire,45.42,,45,53,35,18.0,45.42,53.47,45,53,35,47,91.0,47
GMC0001689,2023-06-23,Nko'o Ekwalla,Cameroun,25.27,,25,57,41,97.0,25.27,57.37,25,57,41,52,,52
GMC0001690,2023-06-21,Toukourou Gbènè,Bénin,69.38,37.0,69,85,56,35.0,69.38,85.07,69,85,56,37,100.0,37
GMC0001691,2023-06-19,Koné Cheick,Côte d'ivoire,35.17,,35,34,68,99.0,35.17,34.44,35,34,68,60,90.0,60
GMC0001692,2023-06-22,Aboh Kossi,Bénin,80.22,,80,37,71,63.0,80.22,36.94,80,37,71,2,21.0,2
GMC0001693,2023-06-23,Traoré Mamadou,Côte d'ivoire,10.28,,10,54,26,20.0,10.28,54.45,10,54,26,62,52.0,62
GMC0001694,2023-06-19,Drame Ndongo,Sénégal,19.08,,19,20,69,87.0,19.08,20.36,19,20,69,53,37.0,53
GMC0001695,2023-06-22,Ben Slimane Mohamed,Tunisie,81.85,,82,40,52,59.0,81.85,39.88,82,40,52,71,91.0,71
GMC0001696,2023-06-23,Thiam Awa,Sénégal,51.54,,52,56,58,62.0,51.54,55.98,52,56,58,44,1.0,44
GMC0001697,2023-06-22,Sylla Ibrahima,Sénégal,59.7,,60,44,88,72.0,59.7,44.47,60,44,88,75,89.0,75
GMC0001698,2023-06-20,Boujelbene Mohamed,Tunisie,3.48,,3,53,60,42.0,3.48,53.31,3,53,60,57,48.0,57
GMC0001699,2023-06-19,Badiane Pape,Sénégal,30.46,,30,49,49,39.0,30.46,48.95,30,49,49,8,62.0,8
GMC0001700,2023-06-22,Sylla Cheick,Côte d'ivoire,40.78,,41,23,32,40.0,40.78,23.47,41,23,32,26,3.0,26
GMC0001701,2023-06-19,Aka Kouamé,Côte d'ivoire,78.44,,78,52,88,1.0,78.44,51.91,78,52,88,20,87.0,20
GMC0001702,2023-06-20,Doumbé Tchakounté,Cameroun,47.07,,47,90,100,14.0,47.07,89.98,47,90,100,94,10.0,94
GMC0001703,2023-06-22,Kpatinvoh Akouvi,Bénin,69.37,,69,37,74,28.0,69.37,37.06,69,37,74,1,78.0,1
GMC0001704,2023-06-23,Atchadé Têko,Bénin,54.53,,55,15,80,12.0,54.53,14.98,55,15,80,92,26.0,92
GMC0001705,2023-06-21,Chahed Youssef,Tunisie,27.1,,27,63,55,52.0,27.1,63.46,27,63,55,81,29.0,81
GMC0001706,2023-06-21,Bakayoko Mamadou,Côte d'ivoire,59.88,,60,66,54,51.0,59.88,66.41,60,66,54,26,68.0,26
GMC0001707,2023-06-20,Tchuisseu Tchakounté,Cameroun,45.44,,45,40,83,75.0,45.44,39.66,45,40,83,9,30.0,9
GMC0001708,2023-06-22,Niang Aïda,Sénégal,30.24,,30,26,50,52.0,30.24,25.76,30,26,50,27,95.0,27
